Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,df_0,df_1,df_2,df_3,df_4,df_5,df_6,df_7,df_8,df_9,df_10,df_11,df_12,df_13,df_14,df_15,df_16,df_17,df_18,df_19,df_20,df_21,df_22,df_23,df_24,df_25,df_26,df_27,df_28,df_29,df_30,df_31,df_32,df_33,df_34,df_35,df_36,df_37,df_38,a1_0,a1_1,a1_2,a1_3,a1_4,a1_5,a1_6,a1_7,a1_8,a1_9,a1_10,a1_11,a1_12,a1_13,a1_14,a1_15,a1_16,a1_17,a1_18,a1_19,a1_20,a1_21,a1_22,a1_23,a1_24,a1_25,a1_26,a1_27,a1_28,a1_29,a1_30,a1_31,a1_32,a1_33,a1_34,a1_35,a1_36,a1_37,a1_38,b1_0,b1_1,b1_2,b1_3,b1_4,b1_5,b1_6,b1_7,b1_8,b1_9,b1_10,b1_11,b1_12,b1_13,b1_14,b1_15,b1_16,b1_17,b1_18,b1_19,b1_20,b1_21,b1_22,b1_23,b1_24,b1_25,b1_26,b1_27,b1_28,b1_29,b1_30,b1_31,b1_32,b1_33,b1_34,b1_35,b1_36,b1_37,b1_38,a2_0,a2_1,a2_2,a2_3,a2_4,a2_5,a2_6,a2_7,a2_8,a2_9,a2_10,a2_11,a2_12,a2_13,a2_14,a2_15,a2_16,a2_17,a2_18,a2_19,a2_20,a2_21,a2_22,a2_23,a2_24,a2_25,a2_26,a2_27,a2_28,a2_29,a2_30,a2_31,a2_32,a2_33,a2_34,a2_35,a2_36,a2_37,a2_38,b2_0,b2_1,b2_2,b2_3,b2_4,b2_5,b2_6,b2_7,b2_8,b2_9,b2_10,b2_11,b2_12,b2_13,b2_14,b2_15,b2_16,b2_17,b2_18,b2_19,b2_20,b2_21,b2_22,b2_23,b2_24,b2_25,b2_26,b2_27,b2_28,b2_29,b2_30,b2_31,b2_32,b2_33,b2_34,b2_35,b2_36,b2_37,b2_38,varianceDensity_0,varianceDensity_1,varianceDensity_2,varianceDensity_3,varianceDensity_4,varianceDensity_5,varianceDensity_6,varianceDensity_7,varianceDensity_8,varianceDensity_9,varianceDensity_10,varianceDensity_11,varianceDensity_12,varianceDensity_13,varianceDensity_14,varianceDensity_15,varianceDensity_16,varianceDensity_17,varianceDensity_18,varianceDensity_19,varianceDensity_20,varianceDensity_21,varianceDensity_22,varianceDensity_23,varianceDensity_24,varianceDensity_25,varianceDensity_26,varianceDensity_27,varianceDensity_28,varianceDensity_29,varianceDensity_30,varianceDensity_31,varianceDensity_32,varianceDensity_33,varianceDensity_34,varianceDensity_35,varianceDensity_36,varianceDensity_37,varianceDensity_38,direction_0,direction_1,direction_2,direction_3,direction_4,direction_5,direction_6,direction_7,direction_8,direction_9,direction_10,direction_11,direction_12,direction_13,direction_14,direction_15,direction_16,direction_17,direction_18,direction_19,direction_20,direction_21,direction_22,direction_23,direction_24,direction_25,direction_26,direction_27,direction_28,direction_29,direction_30,direction_31,direction_32,direction_33,direction_34,direction_35,direction_36,direction_37,direction_38,directionalSpread_0,directionalSpread_1,directionalSpread_2,directionalSpread_3,directionalSpread_4,directionalSpread_5,directionalSpread_6,directionalSpread_7,directionalSpread_8,directionalSpread_9,directionalSpread_10,directionalSpread_11,directionalSpread_12,directionalSpread_13,directionalSpread_14,directionalSpread_15,directionalSpread_16,directionalSpread_17,directionalSpread_18,directionalSpread_19,directionalSpread_20,directionalSpread_21,directionalSpread_22,directionalSpread_23,directionalSpread_24,directionalSpread_25,directionalSpread_26,directionalSpread_27,directionalSpread_28,directionalSpread_29,directionalSpread_30,directionalSpread_31,directionalSpread_32,directionalSpread_33,directionalSpread_34,directionalSpread_35,directionalSpread_36,directionalSpread_37,directionalSpread_38,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa)
4.07,-0.17,71.2,1657173901,1.813,6.023,5.125,211.736,38.756,206.035,46.505,36.10915,-60.02892,0.0293,0.03906,0.04883,0.05859,0.06836,0.07813,0.08789,0.09766,0.10742,0.11719,0.12695,0.13672,0.14648,0.15625,0.16602,0.17578,0.18555,0.19531,0.20508,0.21484,0.22461,0.23438,0.24414,0.25391,0.26367,0.27344,0.2832,0.29297,0.30273,0.3125,0.32227,0.33203,0.35156,0.38086,0.41016,0.43945,0.46875,0.49805,0.6543,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.2832,0.071359,0.195503,0.184751,0.093842,-0.123167,-0.392962,-0.471163,-0.430108,-0.390029,-0.246334,-0.029326,0.30303,0.369501,0.403715,0.40567,0.385142,0.360704,0.389052,0.336266,0.371457,0.412512,0.307918,0.322581,0.377322,0.407625,0.378299,0.308895,0.305963,0.30303,0.314761,0.318671,0.361681,0.252199,0.272727,0.26002,0.264907,0.217986,0.1652,0.151515,0.148583,0.217009,0.261975,0.292278,0.2913,0.475073,0.521017,0.506354,0.533724,0.57478,0.453568,0.384164,0.470186,0.599218,0.655914,0.652981,0.653959,0.711632,0.714565,0.691105,0.687195,0.687195,0.617791,0.647116,0.646139,0.635386,0.652981,0.648094,0.57869,0.627566,0.556207,0.531769,0.59824,0.511241,0.486804,0.460411,0.466276,0.386119,0.246334,-0.347996,-0.29912,-0.293255,-0.245357,-0.15347,-0.104594,-0.052786,-0.00782,-0.059629,-0.234604,-0.014663,0.261975,0.067449,-0.115347,-0.195503,-0.203324,-0.248289,-0.317693,-0.336266,-0.280547,-0.207234,-0.265885,-0.110459,-0.191593,-0.1652,-0.188661,-0.273705,-0.258065,-0.202346,-0.314761,-0.183773,-0.079179,-0.233627,-0.138807,-0.097752,-0.150538,-0.14956,-0.067449,0.031281,0.225806,0.286413,0.339198,0.247312,0.055718,-0.289345,-0.410557,-0.377322,-0.380254,-0.384164,-0.350929,-0.080156,0.033236,0.237537,0.302053,0.332356,0.343109,0.486804,0.333333,0.358749,0.43695,0.288368,0.217986,0.410557,0.44868,0.379277,0.265885,0.265885,0.212121,0.336266,0.205279,0.186706,0.15738,0.156403,0.091887,0.120235,0.043011,0.014663,-0.092864,0.0022517760000000005,0.005250047999999999,0.006002688,0.008251392,0.030756864000000002,0.20855193600000002,0.29932339199999997,0.321828864,0.41710080000000005,0.409598976,0.5911449599999999,0.9737379839999999,1.5258716159999999,2.16728064,2.5836318719999998,2.15752704,1.411095552,1.4155960319999998,0.97598976,0.8004464640000001,0.648907776,0.450859008,0.378842112,0.41785344,0.348085248,0.301572096,0.243059712,0.198048768,0.16429056,0.161289216,0.135032832,0.12152832,0.096024576,0.07727001599999998,0.048761856000000006,0.043511808,0.029257728,0.021755904,0.006752255999999999,205.65327753795134,222.01562988741344,215.19240050604773,197.8003199376712,157.08046420519815,140.40376395419335,137.87651787411826,139.65470995941436,143.84181994326775,156.80143354776354,176.30061977837573,218.26650877165045,218.1624357275367,213.96958491776118,211.73598171961413,210.53300264371754,208.879799686826,208.66560018884886,205.20113136845802,208.2572617693178,210.97570972619565,204.13617365716203,207.57141668954162,210.24571207715775,212.246299160364,210.76891458305795,205.3166578559663,205.27183858942823,207.63872358583825,206.63643851795769,209.80994711189118,214.22145445976315,202.85874433994354,208.07816973048403,208.10832190778325,209.91486142377855,205.0562874885402,203.16353340083248,211.59482165783965,74.04999019895898,68.17542116426235,66.78987550810233,67.45475053793074,67.00086453354722,50.17661690175035,44.19861178202787,46.942706957306754,47.174465385121366,49.59697571634907,59.84515696913355,57.90590788036192,51.37476106943034,42.68217158985633,38.75608207606256,39.85233990739798,40.76949288169279,35.22294223283381,37.15552074636278,37.60577369514381,36.10083884184326,40.26817077659134,44.606949747066814,40.588163313730874,39.36579926720111,41.358147482801684,42.69535517131554,43.12920486918731,47.71538744422429,44.22714344335536,48.547588772722754,48.406577061211664,47.99000937899491,52.547625853339206,54.24095536739421,55.480440949068345,56.44639442666657,61.71077798617073,68.31420610407301,8.80,205.71,24.26,-,-,-,-,-,-,-,-,-,-,-,-,-
4.07,-0.17,71.2,1657172101,-,-,-,-,-,-,-,36.0982833,-60.0274500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.07,-0.17,70.4,1657170301,1.875,6.023,5.211,208.915,38.147,209.426,46.452,36.09827,-60.02745,0.0293,0.03906,0.04883,0.05859,0.06836,0.07813,0.08789,0.09766,0.10742,0.11719,0.12695,0.13672,0.14648,0.15625,0.16602,0.17578,0.18555,0.19531,0.20508,0.21484,0.22461,0.23438,0.24414,0.25391,0.26367,0.27344,0.2832,0.29297,0.30273,0.3125,0.32227,0.33203,0.35156,0.38086,0.41016,0.43945,0.46875,0.49805,0.6543,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.2832,0.206256,0.092864,0.105572,0.12219,0.016618,-0.335288,-0.516129,-0.412512,-0.383187,-0.288368,-0.065494,0.393939,0.525904,0.471163,0.376344,0.395894,0.426197,0.451613,0.4174,0.378299,0.350929,0.368524,0.376344,0.313783,0.389052,0.438905,0.371457,0.308895,0.382209,0.399804,0.333333,0.342131,0.361681,0.329423,0.28348,0.27957,0.305963,0.139785,0.173021,0.298143,0.339198,0.323558,0.343109,0.393939,0.398827,0.510264,0.617791,0.562072,0.55914,0.464321,0.361681,0.397849,0.556207,0.681329,0.710655,0.695015,0.630499,0.612903,0.646139,0.698925,0.641251,0.652981,0.658847,0.613881,0.554252,0.575758,0.620723,0.604106,0.521994,0.606061,0.55132,0.489736,0.473118,0.471163,0.465298,0.373412,0.392962,0.243402,-0.16129,-0.249267,-0.025415,-0.082111,0.000978,-0.042033,0.048876,-0.154448,-0.086022,-0.107527,0.070381,0.238514,0.202346,-0.017595,-0.212121,-0.250244,-0.242424,-0.089932,-0.036168,-0.159335,-0.322581,-0.211144,-0.240469,-0.239492,-0.14174,0.001955,-0.054741,-0.234604,-0.184751,0.02346,-0.205279,-0.13001,0.000978,0.034213,-0.048876,-0.154448,0.086022,-0.123167,0.038123,0.340176,0.217009,0.237537,0.288368,0.247312,-0.02737,-0.403715,-0.43304,-0.419355,-0.404692,-0.389052,-0.058651,0.138807,0.323558,0.339198,0.446725,0.497556,0.472141,0.391007,0.341153,0.363636,0.298143,0.360704,0.329423,0.412512,0.345064,0.274682,0.304008,0.42913,0.351906,0.304008,0.179863,0.140762,0.150538,0.041056,0.155425,0.103617,-0.087977,-0.073314,0.003001344,0.006002688,0.006752255999999999,0.010503168,0.033758208,0.18529382400000002,0.364588032,0.335333376,0.387846144,0.546883584,0.690917376,1.240802304,1.9519764480000001,2.225793024,2.540869632,2.427592704,2.0247429120000002,1.2805632,0.776438784,0.668411904,0.683415552,0.526629888,0.44560895999999994,0.35108659200000003,0.311325696,0.282067968,0.23255654400000003,0.205550592,0.186796032,0.15228825599999998,0.14028288,0.119279616,0.105025536,0.07426867200000001,0.048012288,0.041260032,0.02775552,0.024004608,0.006752255999999999,214.67557236655037,195.31098884695396,198.0707082660057,199.60213118750048,182.41554424850543,139.94672706627495,134.67260485070662,146.26813287026226,145.71617864771895,152.71826351502813,171.97120978246133,227.44451664906066,232.8923127922272,220.2679382979161,208.9148340019297,209.12144737189402,211.51745259979234,215.61321837553584,214.2556970699817,210.34795710587144,206.6611458601364,209.88578425346844,209.95689263799056,205.4666294999148,212.3648064496955,218.37524793456834,212.8285576580238,206.4566567523503,212.3209366022959,217.44911222891372,208.81075382289166,211.82237325478417,216.4466977835356,214.84875542168396,211.03364607065862,210.99916362497805,219.3302000002054,199.58156206462368,215.406912839078,64.69432670896406,65.24274913459939,65.81059451420688,64.60885006803755,63.06236213872327,56.07741376714037,42.43128308508139,41.08919453177985,45.81781213726998,49.3461825388704,59.049836358805244,55.26648313186107,47.28632317606614,42.185805808162996,38.147130523852525,34.9938010557514,34.82480064470235,38.38786969097623,41.19450061231472,40.61651735890627,37.825730761179585,41.34809578214451,40.21573193245147,42.122897421679234,42.35382968589964,43.86113744971567,45.46380655872095,44.871425678963796,43.2678311846127,47.41992021541653,44.99235041244789,48.01572276295504,50.67914484175609,52.730370428641784,54.36348409062155,54.78702457948891,58.27561596111659,61.864378676049824,67.85951393438877,8.80,211.43,24.26,-,-,-,-,-,-,-,-,-,-,-,-,-
4.07,-0.17,70.4,1657168501,-,-,-,-,-,-,-,36.0869167,-60.0278667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.07,-0.17,70.4,1657166701,1.873,6.023,5.177,217.56,38.063,212.815,48.024,36.08690,-60.02787,0.0293,0.03906,0.04883,0.05859,0.06836,0.07813,0.08789,0.09766,0.10742,0.11719,0.12695,0.13672,0.14648,0.15625,0.16602,0.17578,0.18555,0.19531,0.20508,0.21484,0.22461,0.23438,0.24414,0.25391,0.26367,0.27344,0.2832,0.29297,0.30273,0.3125,0.32227,0.33203,0.35156,0.38086,0.41016,0.43945,0.46875,0.49805,0.6543,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.2832,0.138807,0.1261,0.107527,0.098729,-0.02737,-0.257087,-0.41349,-0.359726,-0.29521,-0.219941,0.048876,0.340176,0.564027,0.59042,0.475073,0.316716,0.27175,0.327468,0.406647,0.442815,0.415445,0.350929,0.335288,0.408602,0.359726,0.315738,0.346041,0.341153,0.363636,0.301075,0.261975,0.286413,0.26784,0.243402,0.193548,0.252199,0.270772,0.160313,0.111437,0.218964,0.307918,0.333333,0.300098,0.358749,0.427175,0.474096,0.501466,0.449658,0.461388,0.395894,0.30303,0.326491,0.468231,0.617791,0.675464,0.658847,0.636364,0.632454,0.634409,0.637341,0.655914,0.637341,0.591398,0.614858,0.653959,0.673509,0.632454,0.599218,0.634409,0.636364,0.612903,0.593353,0.526882,0.508309,0.4565,0.403715,0.31085,0.285435,-0.276637,-0.251222,-0.177908,-0.215054,-0.281525,-0.14956,-0.035191,-0.096774,0.020528,0.048876,0.13392,0.224829,0.289345,0.173021,-0.052786,-0.182796,-0.195503,-0.182796,-0.155425,-0.150538,-0.193548,-0.28739,-0.215054,-0.075269,-0.164223,-0.28348,-0.315738,-0.190616,-0.115347,-0.236559,-0.240469,-0.188661,-0.234604,-0.173021,-0.135875,-0.206256,0.034213,-0.009775,-0.039101,0.253177,0.257087,0.186706,0.432063,0.372434,0.140762,-0.11828,-0.212121,-0.276637,-0.385142,-0.27566,-0.130987,0.115347,0.359726,0.408602,0.212121,0.103617,0.176931,0.343109,0.447703,0.380254,0.27957,0.28348,0.408602,0.380254,0.231672,0.338221,0.326491,0.323558,0.276637,0.220919,0.204301,0.216031,0.128055,0.135875,0.131965,0.051808,-0.150538,-0.063539,0.003002368,0.008003584,0.009003008,0.010002432,0.033009664,0.14403584,0.255062016,0.259063808,0.297070592,0.43610521599999996,0.764186624,1.2513075200000001,1.911468032,2.709659648,3.0957568,2.284556288,1.5003648,1.047257088,0.8822169599999999,0.677167104,0.5641379839999999,0.5401313280000001,0.44410879999999997,0.395096064,0.333082624,0.259063808,0.277065728,0.196046848,0.165040128,0.174043136,0.176041984,0.14203289600000002,0.11502796800000001,0.077017088,0.052011008,0.042008576,0.030007296,0.017002496,0.007000064,212.3716780878374,202.27030737819217,197.87873175096138,198.2106470311437,175.6371907083339,148.95918262082017,138.90619767714088,144.34628229253343,146.71425311343907,154.51313142214855,187.03796892166767,228.30523599933753,239.9352935163993,231.58391877840225,217.55980178407157,205.1212499579577,202.41433502467902,207.23000062242073,212.7396765438813,214.91489010361795,213.09795773510112,208.1478005923262,207.74765384062562,214.64093081934504,210.32999940766337,205.77171891528667,207.19356549832628,208.3429365757902,211.25150888294388,205.38787255846935,202.3757287339012,205.04694726221715,204.2944530264168,204.7953702051883,200.84525161896062,208.91899158764798,213.84979150069174,207.28127247410927,201.3262267703546,69.73845135916486,66.18899151521393,65.31482758385312,67.01788003769188,64.83333022166732,57.37764472459291,49.34896604681612,50.13643114943527,55.0812129744567,56.654542290160876,62.82190827320589,59.78708776242246,47.820004537198,40.22563898545537,38.063281851637605,40.834656722454184,43.43229629735336,43.20591094119197,40.3596492805714,38.548902561263134,39.630475202593956,41.00622165711578,42.86445287181366,42.96622115991082,43.45744462472683,42.39960087056943,39.926192151288845,42.98342662846309,44.312778563238474,44.216181657533575,45.24706979004439,46.08501869318187,47.868291965699,52.48824481440627,54.72207589733942,56.048457102355904,58.086146195284215,65.33959190150824,67.4818324759536,9.20,205.71,24.26,-,-,-,-,-,-,-,-,-,-,-,-,-
4.07,-0.17,70.4,1657164901,-,-,-,-,-,-,-,36.0752500,-60.0310667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.07,-0.17,70.4,1657163101,1.757,5.689,5.152,215.183,38.841,212.567,50.141,36.07525,-60.03107,0.0293,0.03906,0.04883,0.05859,0.06836,0.07813,0.08789,0.09766,0.10742,0.11719,0.12695,0.13672,0.14648,0.15625,0.16602,0.17578,0.18555,0.19531,0.20508,0.21484,0.22461,0.23438,0.24414,0.25391,0.26367,0.27344,0.2832,0.29297,0.30273,0.3125,0.32227,0.33203,0.35156,0.38086,0.41016,0.43945,0.46875,0.49805,0.6543,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.2832,0.062561,0.104594,0.174976,0.125122,-0.034213,-0.376344,-0.460411,-0.353861,-0.322581,-0.052786,0.262952,0.479961,0.487781,0.464321,0.412512,0.443793,0.356794,0.278592,0.357771,0.330401,0.339198,0.381232,0.450635,0.383187,0.363636,0.330401,0.340176,0.277615,0.264907,0.314761,0.322581,0.234604,0.305963,0.244379,0.298143,0.26393,0.230694,0.16911,0.131965,0.164223,0.211144,0.217009,0.281525,0.308895,0.485826,0.468231,0.57087,0.59042,0.500489,0.337243,0.282502,0.26393,0.43695,0.581623,0.629521,0.630499,0.663734,0.636364,0.596285,0.604106,0.587488,0.603128,0.613881,0.616813,0.651026,0.631476,0.591398,0.645161,0.593353,0.549365,0.576735,0.531769,0.475073,0.507331,0.402737,0.44086,0.375367,0.27566,-0.186706,-0.088954,-0.00391,-0.091887,-0.086999,-0.097752,0.065494,-0.073314,-0.116325,0.062561,0.235582,0.29912,0.249267,0.075269,-0.125122,-0.12219,-0.14565,-0.249267,-0.142717,-0.070381,-0.218964,-0.173998,-0.066471,-0.173998,-0.229717,-0.244379,-0.218964,-0.172043,-0.254154,-0.154448,-0.080156,-0.174976,-0.103617,-0.124145,-0.116325,0.013685,-0.071359,0.069404,0.043011,0.094819,0.136852,0.240469,0.321603,0.289345,-0.210166,-0.340176,-0.373412,-0.442815,-0.216031,-0.191593,-0.065494,-0.144673,0.127077,0.277615,0.391984,0.292278,0.218964,0.270772,0.170088,0.222874,0.269795,0.442815,0.367546,0.289345,0.274682,0.27957,0.131965,0.225806,0.213099,0.174976,0.100684,0.14174,-0.037146,0.156403,0.087977,0.189638,-0.036168,-0.043011,0.0037509120000000003,0.0037509120000000003,0.003001344,0.007501824000000001,0.031506431999999994,0.16203878400000002,0.22505472000000004,0.284319744,0.411101184,0.546883584,0.9707366400000002,1.433601024,1.387087872,1.745676288,2.075006976,2.135771136,1.309068288,0.9737379839999999,0.7681873919999999,0.550634496,0.549884928,0.523628544,0.488368128,0.391597056,0.35108659200000003,0.31057612799999995,0.273816576,0.177042432,0.17854463999999998,0.16729190400000002,0.13878374400000001,0.117777408,0.08477184000000001,0.059265024,0.055514112000000004,0.03750912,0.030007296000000003,0.021755904,0.006752255999999999,200.8544145146617,206.35234694751375,218.87949542348838,203.96245120809343,173.6797193891021,142.23692825460893,135.48247053819978,148.20677133963335,151.34963769613944,173.97933807370157,217.9439263189867,239.5192031313055,241.5829338626228,226.7395000165635,215.34590237519416,215.18266291494788,209.5051508672834,202.76946920143425,209.34518433163106,208.99079856211554,209.31366836312856,212.9802966709348,216.76572962117075,211.97257674325994,210.52105480210668,206.90816478883087,208.3113380227491,205.14637503574477,202.3233490868953,207.9449884924526,210.42098058425896,202.1354860990918,209.9147559884026,207.2214279304282,210.44145869519122,213.23846202685615,207.6222423673851,204.25247380156242,205.58154724693196,73.56493376678162,70.8417577384794,68.81391287283057,67.40099514422359,67.2690552200507,50.30674707213272,47.477957664135864,46.43098450168092,46.34970997210209,57.108405785955064,61.30162543812225,53.93544664619744,54.07657002011896,48.779632291565825,43.404506412793076,38.840746328615396,42.533990271303615,42.88919106684008,42.10046418002164,45.71440603637672,44.90908487212858,44.35575892944072,40.2798177480316,42.59517387218622,43.17963400412739,42.098304227556916,43.084463316929146,47.70946910459379,44.57082270264149,46.4292946608241,48.814407486070444,49.77645979610339,50.374191154605356,55.29901342629442,51.98148341454155,58.34531269014157,57.43476160146977,62.14930813265971,67.5206213668809,6.80,200.00,24.24,-,-,-,-,-,-,-,-,-,-,-,-,-
